date,game_name,rank_on_date,ranking_type,ranking_basis,plays_count_observed,plays_rank_within_capture,plays_rank_scope,category,source_url,capture_timestamp,capture_url,game_url,developer,rating_text,plays_text,parser,confidence,notes
2019-02-21,The King's League: Odyssey,13,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190221122127,https://web.archive.org/web/20190221122127/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/kurechii/the-kings-league-odyssey,kurechii,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190221122127_https_www.kongregate.com_top-rated-games_e99ad202e026ef42.html; Play count not present in this game-browser layout HTML.
2019-02-21,Epic Battle Fantasy 4,14,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190221122127,https://web.archive.org/web/20190221122127/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/kupo707/epic-battle-fantasy-4,kupo707,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190221122127_https_www.kongregate.com_top-rated-games_e99ad202e026ef42.html; Play count not present in this game-browser layout HTML.
2019-02-21,Learn to Fly 3,15,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190221122127,https://web.archive.org/web/20190221122127/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/light_bringer777/learn-to-fly-3,light_bringer777,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190221122127_https_www.kongregate.com_top-rated-games_e99ad202e026ef42.html; Play count not present in this game-browser layout HTML.
2019-02-21,Realm of the Mad God,16,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190221122127,https://web.archive.org/web/20190221122127/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/Wild_Shadow/realm-of-the-mad-god,Wild_Shadow,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190221122127_https_www.kongregate.com_top-rated-games_e99ad202e026ef42.html; Play count not present in this game-browser layout HTML.
2019-02-21,Strike Force Heroes 2,17,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190221122127,https://web.archive.org/web/20190221122127/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/JuiceTin/strike-force-heroes-2,JuiceTin,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190221122127_https_www.kongregate.com_top-rated-games_e99ad202e026ef42.html; Play count not present in this game-browser layout HTML.
2019-04-01,Swords and Souls,1,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/SoulGame/swords-and-souls,SoulGame,width:60px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Mutilate-a-Doll 2,2,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/0rava/mutilate-a-doll-2,0rava,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Bloons TD 5,3,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/Ninjakiwi/bloons-td-5,Ninjakiwi,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Kingdom Rush Frontiers,4,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/Ironhidegames/kingdom-rush-frontiers,Ironhidegames,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Kingdom Rush,5,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,Ironhidegames,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Learn to Fly 2,6,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/light_bringer777/learn-to-fly-2,light_bringer777,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Bit Heroes,7,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/Juppiomenz/bit-heroes,Juppiomenz,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,The Enchanted Cave 2,8,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/DustinAux/the-enchanted-cave-2,DustinAux,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,SAS: Zombie Assault 4,9,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4,Ninjakiwi,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Bloons Monkey City,10,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/Ninjakiwi/bloons-monkey-city,Ninjakiwi,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,NGU IDLE,11,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/somethingggg/ngu-idle,somethingggg,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Fleeing the Complex,12,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/Puffballs_United/fleeing-the-complex,Puffballs_United,width:58px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,The King's League: Odyssey,13,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/kurechii/the-kings-league-odyssey,kurechii,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Epic Battle Fantasy 4,14,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-4,kupo707,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Learn to Fly 3,15,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/light_bringer777/learn-to-fly-3,light_bringer777,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Realm of the Mad God,16,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/Wild_Shadow/realm-of-the-mad-god,Wild_Shadow,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-01,Strike Force Heroes 2,17,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190401220153,https://web.archive.org/web/20190401220153/https://www.kongregate.com/top-rated-games,https://www.kongregate.com/games/JuiceTin/strike-force-heroes-2,JuiceTin,width:57px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190401220153_https_www.kongregate.com_top-rated-games_b8ce06f640479f2f.html; Play count not present in this game-browser layout HTML.
2019-04-16,Swords and Souls,1,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190416182706,https://web.archive.org/web/20190416182706/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/SoulGame/swords-and-souls,SoulGame,width:60px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190416182706_https_www.kongregate.com_top-rated-games_aac538822d08a467.html; Play count not present in this game-browser layout HTML.
2019-04-16,Swords and Souls,1,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190416182836,https://web.archive.org/web/20190416182836/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/SoulGame/swords-and-souls,SoulGame,width:60px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190416182836_https_www.kongregate.com_top-rated-games_6f4aa2fa5a7d04b6.html; Play count not present in this game-browser layout HTML.
2019-04-16,Mutilate-a-Doll 2,2,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190416182706,https://web.archive.org/web/20190416182706/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,0rava,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190416182706_https_www.kongregate.com_top-rated-games_aac538822d08a467.html; Play count not present in this game-browser layout HTML.
2019-04-16,Mutilate-a-Doll 2,2,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190416182836,https://web.archive.org/web/20190416182836/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,0rava,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190416182836_https_www.kongregate.com_top-rated-games_6f4aa2fa5a7d04b6.html; Play count not present in this game-browser layout HTML.
2019-04-16,Bloons TD 5,3,top_rated,page_order_top_rated,,,,,https://www.kongregate.com/top-rated-games,20190416182706,https://web.archive.org/web/20190416182706/https://www.kongregate.com/top-rated-games,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,Ninjakiwi,width:59px;,,game_browser_game_row,high,Extracted from cached HTML data/raw/html/20190416182706_https_www.kongregate.com_top-rated-games_aac538822d08a467.html; Play count not present in this game-browser layout HTML.
